video_id,publish_date,title,category,views,likes,comments,ctr_pct,retention_pct,watch_hours,subscribers_gained,upload_hour
VID00831,2024-03-20,Best Friend Problems #831,Comedy,3534,333,39,5.01,42.84,107.4,46,18
VID00832,2024-03-20,Relatable College Life #832,Comedy,7383,478,50,3.96,47.26,238.0,94,19
VID00833,2024-03-21,Tech Hacks #833,Tech,1513,109,4,8.76,74.24,215.3,20,23
VID00834,2024-03-21,AI Tools #834,Tech,7175,357,7,9.46,66.34,884.0,24,20
VID00835,2024-03-21,Personal Finance Tips #835,Finance,25961,2390,307,9.52,57.14,2325.9,200,20
VID00836,2024-03-21,Exam Preparation Guide #836,Education,25123,1298,275,8.94,69.09,3574.3,603,22
VID00837,2024-03-21,Food Review #837,Food,36920,2860,305,9.73,36.14,1463.1,354,6
VID00838,2024-03-21,Tech Hacks #838,Tech,31219,2147,258,7.75,48.43,1906.5,172,14
VID00839,2024-03-21,Day In My Life #839,Lifestyle,7829,466,71,7.6,71.28,1045.7,109,8
VID00840,2024-03-21,Office Comedy #840,Comedy,8613,590,100,4.74,76.61,1239.1,115,21
VID00841,2024-03-21,Expectation vs Reality #841,Comedy,45104,4296,102,8.89,67.57,1923.4,429,20
VID00842,2024-03-21,Travel Mistakes #842,Travel,6332,387,30,10.05,48.76,293.3,47,8
VID00843,2024-03-22,Credit Score Tips #843,Finance,7803,373,23,5.72,58.14,904.6,136,10
VID00844,2024-03-22,Daily Routine #844,Lifestyle,15790,1101,194,9.3,61.34,1700.3,148,20
VID00845,2024-03-22,Budget Travel Tips #845,Travel,4059,309,35,8.53,37.62,234.7,74,19
VID00846,2024-03-22,Best Apps #846,Tech,4164,384,50,9.72,59.18,176.1,30,14
VID00847,2024-03-22,Day In My Life #847,Lifestyle,6084,409,10,8.13,63.33,323.7,137,14
VID00848,2024-03-22,Credit Score Tips #848,Finance,3887,117,24,8.58,71.44,426.7,72,16
VID00849,2024-03-22,Parents Be Like #849,Comedy,2604,262,15,6.92,70.61,312.3,16,10
VID00850,2024-03-22,Budget Lifestyle #850,Lifestyle,38970,2482,51,6.46,60.27,1959.6,154,21
VID00851,2024-03-22,Budget Lifestyle #851,Lifestyle,7290,552,15,5.98,65.69,205.4,82,6
VID00852,2024-03-22,Budget Meals #852,Food,26627,2507,134,10.13,59.44,2155.2,151,19
VID00853,2024-03-22,Money Mistakes #853,Finance,4340,388,22,5.92,78.79,539.1,103,12
VID00854,2024-03-23,Budget Lifestyle #854,Lifestyle,33852,2659,201,6.24,67.4,2688.6,444,20
VID00855,2024-03-23,Exam Preparation Guide #855,Education,11012,1046,29,12.93,69.11,711.4,56,20
VID00856,2024-03-23,Expectation vs Reality #856,Comedy,8661,740,96,7.68,61.11,221.5,180,19
VID00857,2024-03-23,Learning Strategies #857,Education,10745,318,107,4.0,59.76,452.5,141,16
VID00858,2024-03-23,Office Comedy #858,Comedy,7566,343,24,9.77,55.25,290.8,144,19
VID00859,2024-03-23,Healthy Habits #859,Lifestyle,28970,1540,182,8.49,47.28,2305.1,276,18
VID00860,2024-03-23,Office Comedy #860,Comedy,36490,2520,510,6.8,68.02,3551.9,842,20
VID00861,2024-03-23,Gaming Tips #861,Gaming,16910,1139,180,6.16,68.02,1794.2,374,12
VID00862,2024-03-23,Expectation vs Reality #862,Comedy,12353,1004,81,4.62,51.96,358.2,190,14
VID00863,2024-03-23,Beginner Guide #863,Gaming,20775,1349,255,8.54,61.06,536.1,255,12
VID00864,2024-03-24,Budget Travel Tips #864,Travel,8015,470,83,6.02,63.05,582.4,127,21
VID00865,2024-03-24,Productivity Tips #865,Education,10103,887,43,6.13,47.25,632.1,177,10
VID00866,2024-03-24,Weekend Travel Vlog #866,Travel,22125,2212,29,7.3,52.8,925.9,356,22
VID00867,2024-03-24,Weekend Vlog #867,Lifestyle,3452,225,17,7.17,56.67,447.4,22,19
VID00868,2024-03-24,Cooking Tips #868,Food,14654,1194,162,9.55,75.21,617.5,75,21
VID00869,2024-03-24,Parents Be Like #869,Comedy,16810,1026,89,6.44,85.29,1905.9,381,14
VID00870,2024-03-24,Laptop Buying Guide #870,Tech,17744,514,243,12.19,80.79,2390.6,66,16
VID00871,2024-03-24,Day In My Life #871,Lifestyle,13291,859,141,6.03,81.17,946.7,70,16
VID00872,2024-03-24,Hidden Places #872,Travel,13710,976,172,13.56,76.73,959.7,258,19
VID00873,2024-03-24,Personal Finance Tips #873,Finance,1814,101,19,8.34,61.41,154.3,18,20
VID00874,2024-03-24,Career Tips #874,Education,19458,666,34,8.73,64.47,2206.7,235,18
VID00875,2024-03-25,Expectation vs Reality #875,Comedy,49865,3978,492,6.8,52.61,3099.5,499,20
VID00876,2024-03-25,Laptop Buying Guide #876,Tech,4658,254,32,5.17,41.37,300.7,23,18
VID00877,2024-03-25,Hidden Places #877,Travel,4679,472,27,6.51,73.11,181.9,85,19
VID00878,2024-03-25,Budget Travel Tips #878,Travel,21128,2045,35,10.91,59.99,1095.6,111,14
VID00879,2024-03-25,Hidden Places #879,Travel,8146,787,14,5.71,75.93,800.2,50,16
VID00880,2024-03-25,Expectation vs Reality #880,Comedy,2163,79,30,8.1,57.28,179.5,32,8
VID00881,2024-03-25,Tech Hacks #881,Tech,18878,625,20,10.62,77.78,3210.1,116,14
VID00882,2024-03-25,Career Tips #882,Education,1985,187,13,5.74,48.16,163.5,33,18
VID00883,2024-03-25,Hidden Places #883,Travel,9182,1009,93,8.55,57.92,855.6,193,19
VID00884,2024-03-25,Street Food Tour #884,Food,15622,1153,170,7.94,54.71,1613.1,243,16
VID00885,2024-03-26,Career Tips #885,Education,6264,685,39,8.58,80.75,771.0,108,10
VID00886,2024-03-26,Productivity Tips #886,Education,27238,1182,95,8.77,49.02,1873.8,274,23
VID00887,2024-03-26,Funny Family Moments #887,Comedy,1591,101,15,9.18,65.0,75.6,11,6
VID00888,2024-03-26,Exam Preparation Guide #888,Education,9528,923,12,11.1,66.04,440.0,59,23
VID00889,2024-03-26,Investment Basics #889,Finance,8288,472,62,7.58,50.1,556.3,123,12
VID00890,2024-03-26,Money Mistakes #890,Finance,1427,81,12,9.62,63.65,205.0,14,18
VID00891,2024-03-26,Expectation vs Reality #891,Comedy,3081,91,9,9.68,57.61,232.0,54,20
VID00892,2024-03-26,Healthy Habits #892,Lifestyle,9184,623,57,9.77,60.86,749.1,147,23
VID00893,2024-03-26,Gaming Highlights #893,Gaming,9712,744,18,4.36,71.92,306.9,232,20
VID00894,2024-03-26,Gaming Highlights #894,Gaming,3152,91,34,5.84,72.4,193.2,60,10
VID00895,2024-03-27,Cooking Tips #895,Food,11050,326,127,10.46,55.42,507.1,99,8
VID00896,2024-03-27,Travel Guide #896,Travel,18667,720,110,4.63,35.41,799.9,146,14
VID00897,2024-03-27,Laptop Buying Guide #897,Tech,14512,943,11,8.27,56.41,634.5,113,10
VID00898,2024-03-27,AI Tools #898,Tech,17694,1264,188,3.99,57.33,763.6,195,21
VID00899,2024-03-27,Useful Tech Tips #899,Tech,11874,829,77,5.27,40.06,561.2,37,21
VID00900,2024-03-27,Saving Money #900,Finance,26542,1449,47,9.23,61.36,2905.5,481,16
VID00901,2024-03-27,Learning Strategies #901,Education,2688,163,16,9.27,58.74,105.0,23,8
VID00902,2024-03-27,Learning Strategies #902,Education,3301,198,11,10.46,45.4,223.7,10,21
VID00903,2024-03-27,Expectation vs Reality #903,Comedy,5151,495,30,8.23,51.85,242.4,73,8
VID00904,2024-03-27,Study Tips That Work #904,Education,10979,522,87,9.86,76.3,581.6,229,19
VID00905,2024-03-27,Investment Basics #905,Finance,22676,1016,121,7.08,51.44,496.1,153,22
VID00906,2024-03-28,Office Comedy #906,Comedy,5640,599,27,6.02,58.87,316.4,25,8
VID00907,2024-03-28,Saving Money #907,Finance,18255,694,244,5.92,71.05,1681.0,433,14
VID00908,2024-03-28,Day In My Life #908,Lifestyle,19161,1218,266,4.98,60.68,648.1,344,19
VID00909,2024-03-28,Cooking Tips #909,Food,9458,955,58,5.05,68.96,671.7,32,23
VID00910,2024-03-28,Gaming Tips #910,Gaming,8297,502,85,11.87,67.5,1154.7,170,20
VID00911,2024-03-28,Budget Travel Tips #911,Travel,27061,1547,163,6.61,63.08,863.1,98,21
VID00912,2024-03-28,Day In My Life #912,Lifestyle,30178,3059,171,6.37,60.56,1426.4,142,10
VID00913,2024-03-28,Top Games #913,Gaming,19680,2109,245,5.19,68.65,1888.8,218,22
VID00914,2024-03-28,Office Comedy #914,Comedy,6967,283,27,8.52,81.18,1290.6,54,14
VID00915,2024-03-28,Game Challenge #915,Gaming,41551,2517,398,8.38,58.03,2274.1,734,18
VID00916,2024-03-29,Cooking Tips #916,Food,6095,453,51,10.24,49.28,191.3,126,12
VID00917,2024-03-29,Laptop Buying Guide #917,Tech,11665,495,144,9.14,76.51,624.8,62,16
VID00918,2024-03-29,AI Tools #918,Tech,7828,812,23,6.52,66.83,1025.0,77,18
VID00919,2024-03-29,Beginner Guide #919,Gaming,32167,1103,269,7.73,71.59,1017.1,709,18
VID00920,2024-03-29,Learning Strategies #920,Education,4763,364,4,8.36,57.88,297.2,38,16
VID00921,2024-03-29,Budget Travel Tips #921,Travel,114148,7862,1504,5.98,71.48,10211.6,737,14
VID00922,2024-03-29,Credit Score Tips #922,Finance,82088,5076,78,5.31,57.63,4652.7,767,19
VID00923,2024-03-29,Study Tips That Work #923,Education,13521,1230,101,7.9,71.2,605.5,297,20
VID00924,2024-03-29,Weekend Travel Vlog #924,Travel,14621,1479,150,6.95,63.32,1833.5,326,16
VID00925,2024-03-29,Best Settings #925,Gaming,77885,5817,655,4.94,65.84,9275.1,1553,21
VID00926,2024-03-29,Best Friend Problems #926,Comedy,9538,657,38,7.1,52.89,837.7,99,14
VID00927,2024-03-30,Personal Finance Tips #927,Finance,6138,354,48,7.65,66.47,624.8,129,16
VID00928,2024-03-30,Investment Basics #928,Finance,5505,586,43,6.33,75.25,864.6,75,18
VID00929,2024-03-30,Learning Strategies #929,Education,19393,2004,99,6.44,58.27,1523.7,213,20
VID00930,2024-03-30,Best Apps #930,Tech,8839,970,11,8.79,51.44,161.8,181,23
VID00931,2024-03-30,Game Challenge #931,Gaming,24898,1544,67,7.72,58.53,1505.1,188,14
VID00932,2024-03-30,Weekend Vlog #932,Lifestyle,4779,324,48,10.26,66.73,214.4,28,16
VID00933,2024-03-30,Saving Money #933,Finance,4706,195,54,7.57,61.81,381.7,52,10
VID00934,2024-03-30,Interview Preparation #934,Education,1404,42,6,7.17,53.29,115.0,25,19
VID00935,2024-03-30,Saving Money #935,Finance,6091,539,61,14.24,50.48,226.3,38,18
VID00936,2024-03-30,Career Tips #936,Education,17914,1103,36,6.94,48.78,445.8,206,19
VID00937,2024-03-31,Budget Lifestyle #937,Lifestyle,4169,297,48,7.21,49.9,363.0,41,14
VID00938,2024-03-31,Travel Mistakes #938,Travel,28253,2818,262,11.48,65.98,3170.9,296,19
VID00939,2024-03-31,Productivity Tips #939,Education,14595,692,157,8.26,59.69,2090.5,294,19
VID00940,2024-03-31,Best Apps #940,Tech,3875,256,32,6.39,72.87,96.4,73,8
VID00941,2024-03-31,Best Friend Problems #941,Comedy,8952,265,27,10.0,54.4,307.3,84,19
VID00942,2024-03-31,Office Comedy #942,Comedy,26794,2732,162,7.66,88.58,2369.6,477,12
VID00943,2024-03-31,Beginner Guide #943,Gaming,6624,303,19,12.17,40.03,296.2,98,14
VID00944,2024-03-31,Easy Recipes #944,Food,12087,1120,91,6.55,54.84,508.9,50,23
VID00945,2024-03-31,Best Apps #945,Tech,15563,1672,83,11.16,75.85,765.7,385,20
VID00946,2024-03-31,Office Comedy #946,Comedy,16950,1221,177,4.96,58.56,1676.6,180,8
VID00947,2024-04-01,Phone Features You Missed #947,Tech,26042,819,90,4.52,68.88,1848.8,164,22
VID00948,2024-04-01,Cooking Tips #948,Food,13220,1373,163,4.75,81.24,1456.7,336,12
VID00949,2024-04-01,Cooking Tips #949,Food,2391,159,24,8.07,45.33,172.3,43,21
VID00950,2024-04-01,Hidden Places #950,Travel,21893,2072,197,8.32,80.2,667.7,341,19
VID00951,2024-04-01,Easy Recipes #951,Food,6237,275,6,8.05,55.0,178.5,83,21
VID00952,2024-04-01,Tech Hacks #952,Tech,6461,391,24,4.86,77.38,682.9,74,21
VID00953,2024-04-01,Parents Be Like #953,Comedy,38827,3723,200,7.22,73.45,6459.4,729,14
VID00954,2024-04-01,Street Food Tour #954,Food,8903,766,99,3.82,41.59,415.4,182,12
VID00955,2024-04-01,Interview Preparation #955,Education,6330,217,82,7.69,56.95,153.5,111,20
VID00956,2024-04-01,Best Friend Problems #956,Comedy,15996,803,193,8.75,67.61,1840.7,183,19
VID00957,2024-04-01,Daily Routine #957,Lifestyle,4659,340,40,7.77,50.9,301.2,38,18
VID00958,2024-04-02,Saving Money #958,Finance,15685,896,77,8.01,40.08,639.9,147,12
VID00959,2024-04-02,Interview Preparation #959,Education,5726,591,18,7.76,65.66,728.5,122,19
VID00960,2024-04-02,Exam Preparation Guide #960,Education,7372,627,29,9.74,38.75,397.5,87,22
VID00961,2024-04-02,Learning Strategies #961,Education,25345,2042,282,8.71,64.55,1515.6,292,16
VID00962,2024-04-02,Budget Lifestyle #962,Lifestyle,18973,545,161,7.55,68.72,1450.6,369,18
VID00963,2024-04-02,Gaming Highlights #963,Gaming,8477,733,71,3.93,57.85,689.8,23,19
VID00964,2024-04-02,Weekend Travel Vlog #964,Travel,17351,1104,191,8.55,51.89,1780.1,309,20
VID00965,2024-04-02,Productivity Tips #965,Education,5155,379,59,9.41,57.13,241.8,58,22
VID00966,2024-04-02,Study Tips That Work #966,Education,13780,1509,76,10.89,65.41,1513.7,100,23
VID00967,2024-04-02,Laptop Buying Guide #967,Tech,29358,3152,170,8.72,61.89,3489.1,614,12
VID00968,2024-04-03,Best Settings #968,Gaming,41430,1647,383,6.23,72.01,4893.1,862,19
VID00969,2024-04-03,Best Restaurants #969,Food,18040,584,144,7.54,55.6,734.7,304,19
VID00970,2024-04-03,Weekend Travel Vlog #970,Travel,27606,1709,197,8.32,42.42,1326.7,91,10
VID00971,2024-04-03,Healthy Habits #971,Lifestyle,15614,1551,175,6.46,60.15,940.9,195,22
VID00972,2024-04-03,Food Review #972,Food,15128,839,141,4.61,53.56,790.7,185,16
VID00973,2024-04-03,Relatable College Life #973,Comedy,9548,848,42,7.92,59.78,1086.9,166,20
VID00974,2024-04-03,Personal Finance Tips #974,Finance,10952,914,92,9.37,54.27,780.3,157,20
VID00975,2024-04-03,Morning Routine #975,Lifestyle,3941,148,7,7.62,68.9,171.0,45,20
VID00976,2024-04-03,Budget Meals #976,Food,41954,1166,267,7.16,53.09,3828.1,897,6
VID00977,2024-04-03,Expectation vs Reality #977,Comedy,24658,1119,332,6.28,81.67,2230.2,222,19
VID00978,2024-04-03,Daily Routine #978,Lifestyle,31837,1231,320,6.07,65.32,4689.0,134,10
VID00979,2024-04-04,Best Friend Problems #979,Comedy,18676,1896,226,11.95,57.17,910.0,348,21
VID00980,2024-04-04,Budget Meals #980,Food,2501,161,13,7.16,78.73,109.1,16,21
VID00981,2024-04-04,Best Friend Problems #981,Comedy,15652,919,16,6.76,66.63,1986.0,149,12
VID00982,2024-04-04,Laptop Buying Guide #982,Tech,22735,888,264,5.9,71.42,4005.0,374,18
VID00983,2024-04-04,Learning Strategies #983,Education,7886,610,110,4.65,59.6,854.9,165,10
VID00984,2024-04-04,Best Restaurants #984,Food,15672,604,16,7.41,61.24,380.0,327,16
VID00985,2024-04-04,Travel Guide #985,Travel,4916,502,54,6.05,66.16,308.8,92,16
VID00986,2024-04-04,Morning Routine #986,Lifestyle,10957,978,58,6.49,55.0,365.4,162,23
VID00987,2024-04-04,Best Friend Problems #987,Comedy,1590,64,16,7.42,63.25,158.9,31,12
VID00988,2024-04-04,Relatable College Life #988,Comedy,44704,1989,112,5.69,41.81,1067.3,222,19
VID00989,2024-04-05,Travel Guide #989,Travel,23622,1509,159,7.62,51.87,1252.6,402,18
VID00990,2024-04-05,Morning Routine #990,Lifestyle,14930,1617,132,10.04,60.99,1180.4,72,21
VID00991,2024-04-05,Gaming Tips #991,Gaming,16471,1494,217,9.12,66.9,2403.5,170,16
VID00992,2024-04-05,Travel Mistakes #992,Travel,19457,720,142,9.13,65.26,2786.1,151,14
VID00993,2024-04-05,Expectation vs Reality #993,Comedy,35315,1606,335,8.54,47.7,970.2,282,20
VID00994,2024-04-05,Expectation vs Reality #994,Comedy,10729,1137,19,3.48,55.87,531.5,189,22
VID00995,2024-04-05,Career Tips #995,Education,6042,309,46,7.36,67.9,717.7,28,21
VID00996,2024-04-05,Best Apps #996,Tech,73539,6297,83,7.36,48.97,2236.1,296,19
VID00997,2024-04-05,Funny Family Moments #997,Comedy,35602,2134,153,9.07,58.85,3577.6,691,16
VID00998,2024-04-05,Morning Routine #998,Lifestyle,13328,1100,139,11.84,47.85,288.7,269,21
VID00999,2024-04-06,Game Challenge #999,Gaming,14942,677,150,10.7,50.36,504.4,99,14
VID01000,2024-04-06,Day In My Life #1000,Lifestyle,3919,188,37,6.28,33.76,84.6,75,6
VID01001,2024-04-06,Parents Be Like #1001,Comedy,109656,10204,919,5.27,55.2,9860.5,1291,21
VID01002,2024-04-06,Budget Lifestyle #1002,Lifestyle,8472,667,63,9.25,54.91,670.1,64,20
VID01003,2024-04-06,Weekend Travel Vlog #1003,Travel,11773,396,77,8.87,58.96,1143.8,257,14
VID01004,2024-04-06,Easy Recipes #1004,Food,8985,608,92,6.87,67.71,438.9,139,12
VID01005,2024-04-06,Cooking Tips #1005,Food,7894,464,103,6.94,64.55,652.9,156,18
VID01006,2024-04-06,Gaming Highlights #1006,Gaming,7506,563,79,8.5,59.73,171.6,136,22
VID01007,2024-04-06,Game Challenge #1007,Gaming,9979,626,81,6.19,57.15,888.2,52,6
VID01008,2024-04-06,Hidden Places #1008,Travel,3523,150,10,8.9,82.08,530.2,50,18
VID01009,2024-04-06,Exam Preparation Guide #1009,Education,30330,1615,40,8.85,59.44,1824.8,670,14
VID01010,2024-04-07,Productivity Tips #1010,Education,30718,866,261,10.28,52.04,1770.4,681,16
VID01011,2024-04-07,Budget Travel Tips #1011,Travel,14577,682,12,7.43,71.08,821.8,134,20
VID01012,2024-04-07,Healthy Habits #1012,Lifestyle,14598,1031,192,9.8,49.27,571.2,180,20
VID01013,2024-04-07,Best Apps #1013,Tech,10484,282,68,3.76,61.33,746.3,51,10
VID01014,2024-04-07,Travel Mistakes #1014,Travel,23133,610,311,7.92,57.5,1486.4,328,20
VID01015,2024-04-07,Relatable College Life #1015,Comedy,10639,896,16,5.74,59.45,529.6,144,20
VID01016,2024-04-07,Study Tips That Work #1016,Education,35507,3810,349,7.34,57.07,3336.0,433,16
VID01017,2024-04-07,Parents Be Like #1017,Comedy,5834,572,9,6.06,44.29,372.8,18,20
VID01018,2024-04-07,Study Tips That Work #1018,Education,31909,1570,308,9.69,69.95,3595.9,138,23
VID01019,2024-04-07,Best Restaurants #1019,Food,2422,95,24,5.61,61.96,79.0,48,22
VID01020,2024-04-08,Budget Travel Tips #1020,Travel,171063,12389,2026,11.49,61.46,15514.0,1420,14
VID01021,2024-04-08,Daily Routine #1021,Lifestyle,12387,826,107,6.82,72.52,449.0,285,19
VID01022,2024-04-08,Investment Basics #1022,Finance,9548,444,8,4.21,73.4,1354.0,84,21
VID01023,2024-04-08,Study Tips That Work #1023,Education,3964,339,53,6.33,73.03,209.4,38,14
VID01024,2024-04-08,Travel Mistakes #1024,Travel,36229,3718,396,9.62,61.58,1901.9,117,14
VID01025,2024-04-08,Gaming Tips #1025,Gaming,8597,580,43,3.3,66.59,1052.9,34,14
VID01026,2024-04-08,Weekend Vlog #1026,Lifestyle,2883,154,21,8.49,66.45,102.0,36,16
VID01027,2024-04-08,Study Tips That Work #1027,Education,12955,1323,49,7.25,70.48,1187.7,271,10
VID01028,2024-04-08,Weekend Vlog #1028,Lifestyle,2953,209,34,5.92,74.0,483.8,60,14
VID01029,2024-04-08,Daily Routine #1029,Lifestyle,4643,147,37,7.58,56.5,396.2,76,20
VID01030,2024-04-08,Parents Be Like #1030,Comedy,17025,774,46,7.66,62.79,1137.5,88,16
VID01031,2024-04-09,Daily Routine #1031,Lifestyle,10021,359,57,10.02,71.31,972.0,90,10
VID01032,2024-04-09,Cooking Tips #1032,Food,9451,828,64,8.75,62.25,332.6,87,22
VID01033,2024-04-09,Travel Mistakes #1033,Travel,5017,264,5,10.72,54.74,463.5,33,16
VID01034,2024-04-09,Travel Mistakes #1034,Travel,13113,709,152,11.14,63.5,379.3,145,16
VID01035,2024-04-09,Day In My Life #1035,Lifestyle,9742,845,120,4.34,70.59,484.1,173,6
VID01036,2024-04-09,Street Food Tour #1036,Food,12425,1311,86,8.94,54.55,1126.4,59,22
VID01037,2024-04-09,Best Settings #1037,Gaming,3641,294,45,6.36,67.35,314.0,50,16
VID01038,2024-04-09,Phone Features You Missed #1038,Tech,15768,901,159,8.18,68.3,834.5,339,20
VID01039,2024-04-09,Weekend Vlog #1039,Lifestyle,7387,765,52,6.71,62.28,219.3,156,18
VID01040,2024-04-09,Useful Tech Tips #1040,Tech,1734,104,18,11.7,44.42,136.3,11,19
VID01041,2024-04-10,Laptop Buying Guide #1041,Tech,17265,1877,211,5.51,82.85,2128.9,252,20
VID01042,2024-04-10,Best Restaurants #1042,Food,10526,447,96,8.84,52.39,892.8,40,10
VID01043,2024-04-10,Budget Meals #1043,Food,8831,245,66,7.24,68.24,471.0,89,20
VID01044,2024-04-10,Budget Planning #1044,Finance,14835,414,83,8.33,68.67,2068.3,264,19
VID01045,2024-04-10,Personal Finance Tips #1045,Finance,7707,432,48,6.18,66.8,922.5,56,16
VID01046,2024-04-10,Cooking Tips #1046,Food,7934,681,53,9.25,59.63,293.8,154,19
VID01047,2024-04-10,Personal Finance Tips #1047,Finance,21326,642,132,8.53,53.6,1540.5,183,18
VID01048,2024-04-10,Relatable College Life #1048,Comedy,11688,515,55,7.12,56.53,1192.0,105,21
VID01049,2024-04-10,Laptop Buying Guide #1049,Tech,22550,2219,168,5.6,64.91,1334.5,157,18
VID01050,2024-04-10,Laptop Buying Guide #1050,Tech,15077,1446,16,12.72,72.8,913.9,239,19
VID01051,2024-04-11,Funny Family Moments #1051,Comedy,40128,2178,93,6.96,67.1,2708.4,875,16
VID01052,2024-04-11,Weekend Travel Vlog #1052,Travel,67111,2499,666,5.31,53.1,1754.4,729,21
VID01053,2024-04-11,AI Tools #1053,Tech,4048,396,46,9.6,54.34,320.5,68,21
VID01054,2024-04-11,Weekend Travel Vlog #1054,Travel,31742,2645,339,6.76,50.73,2938.3,101,22
VID01055,2024-04-11,Phone Features You Missed #1055,Tech,9685,886,52,10.65,51.57,583.2,56,16
VID01056,2024-04-11,Weekend Travel Vlog #1056,Travel,5489,312,45,7.4,52.99,171.8,120,21
VID01057,2024-04-11,Beginner Guide #1057,Gaming,26229,2033,116,7.9,82.09,2722.8,516,12
VID01058,2024-04-11,Career Tips #1058,Education,28669,786,180,11.43,56.05,775.0,207,10
VID01059,2024-04-11,Best Settings #1059,Gaming,2921,275,34,4.4,64.24,137.5,60,19
VID01060,2024-04-11,Office Comedy #1060,Comedy,4288,124,8,8.07,73.36,429.5,81,23
VID01061,2024-04-11,AI Tools #1061,Tech,4390,174,61,7.62,64.45,429.9,31,20
VID01062,2024-04-12,Best Settings #1062,Gaming,9607,895,43,4.86,60.04,637.1,81,19
VID01063,2024-04-12,Top Games #1063,Gaming,13066,1419,127,10.61,58.62,1424.7,221,19
VID01064,2024-04-12,Expectation vs Reality #1064,Comedy,10982,373,24,7.58,74.31,549.9,267,22
VID01065,2024-04-12,Exam Preparation Guide #1065,Education,28612,1352,56,9.95,59.47,3033.8,505,19
VID01066,2024-04-12,Funny Family Moments #1066,Comedy,11316,370,100,7.23,54.62,448.0,98,19
VID01067,2024-04-12,Food Review #1067,Food,5860,234,66,8.62,68.6,318.8,85,20
VID01068,2024-04-12,Gaming Highlights #1068,Gaming,6089,332,55,10.33,51.05,380.0,122,16
VID01069,2024-04-12,Best Settings #1069,Gaming,28723,1884,216,11.5,79.5,1048.0,269,21
VID01070,2024-04-12,Food Review #1070,Food,4192,326,31,10.55,56.39,538.3,93,20
VID01071,2024-04-12,Food Review #1071,Food,14629,372,112,10.92,59.75,893.8,144,10
VID01072,2024-04-13,Money Mistakes #1072,Finance,15292,1203,157,8.0,65.11,2107.8,260,21
VID01073,2024-04-13,Healthy Habits #1073,Lifestyle,7111,406,55,9.93,75.53,967.3,23,18
VID01074,2024-04-13,AI Tools #1074,Tech,3544,234,9,4.82,72.46,172.0,67,18
VID01075,2024-04-13,Parents Be Like #1075,Comedy,6024,382,40,10.91,52.48,248.2,121,23
VID01076,2024-04-13,Game Challenge #1076,Gaming,5690,305,10,6.78,50.72,232.1,109,19
VID01077,2024-04-13,Tech Hacks #1077,Tech,20293,779,275,7.73,53.4,2009.9,402,22
